Name,Price,Rating,Release,Follows,Online,Peak,Genre
Revelatio,$10.99,82.71%,Oct 2024,722,0,35,Strategy-RPG
Kevin's Path to Wizdom,$14.99,82.70%,Dec 2022,494,0,5,Strategy-RPG
Wantless : Solace at World’s End,$17.99,82.69%,May 2024,"4,318",5,126,Strategy-RPG
Fantasya Final Definitiva REMAKE,—,82.69%,Jan 2018,346,1,401,Strategy-RPG
Maliki : Poison Of The Past DemoDemo,Free,82.64%,Feb 2025,—,0,46,Strategy-RPG
Bonelords,$6.99,82.63%,Sep 2025,539,1,25,Strategy-RPG
Vestaria Saga II: The Sacred Sword of Silvanister,$19.99,82.62%,Jul 2022,"5,023",1,157,Strategy-RPG
Deep Rune,Free,82.55%,Oct 2021,183,0,11,Strategy-RPG
尸来运转-Lucky Zombie Survival,$3.99,82.53%,Sep 2025,490,1,56,Strategy-RPG
Siege Survival: Gloria Victis Prologue,Free,82.52%,Aug 2020,"9,715",0,348,Strategy-RPG
Realms of Antiquity: The Shattered Crown,$20.00,82.44%,Dec 2020,513,2,11,Strategy-RPG
Arcanima: Mist of Oblivion -  Prologue,$6.99,82.41%,Feb 2024,309,0,7,Strategy-RPG
Guile & Glory: Firstborn,$9.99,82.39%,Oct 2021,545,0,5,Strategy-RPG
Linked Worlds,$14.99,82.39%,Mar 2023,407,0,10,Strategy-RPG
Lords of Ravage: Dread Knights,—,82.37%,Jan 2025,"1,526",0,49,Strategy-RPG
Little Rocket Lab DemoDemo,Free,82.36%,Jun 2025,—,8,219,Strategy-RPG
Dice Gambit,$24.99,82.34%,Aug 2025,"8,117",7,"1,101",Strategy-RPG
Battle Bands: Rock & Roll Deckbuilder,$19.99,82.29%,Nov 2023,"1,734",1,108,Strategy-RPG
Shiner,Free,82.29%,Mar 2023,215,0,28,Strategy-RPG
Karryn's Prison - P CupDLC,$4.99,82.29%,Sep 2024,—,—,—,Strategy-RPG
Teenage Mutant Ninja Turtles: Tactical Takedown,$19.99,82.25%,May 2025,"2,333",1,61,Strategy-RPG
Swords and Sandals 3 Redux,$9.99,82.25%,Nov 2025,868,41,213,Strategy-RPG
The Last Flame,$19.99,82.24%,Jan 2025,"11,530",31,"3,083",Strategy-RPG
GeneWars,$3.99,82.22%,Oct 2023,290,0,9,Strategy-RPG
Dicey Bugs,$9.99,82.22%,Sep 2025,113,0,7,Strategy-RPG
Familia,Free,82.19%,May 2020,168,1,3,Strategy-RPG
Populous™: The Beginning,$2.49,82.18%,Mar 2024,"1,628",15,179,Strategy-RPG
The Scouring DemoDemo,Free,82.13%,Jan 2025,—,33,"1,149",Strategy-RPG
呆呆大冒险,Free,82.12%,Feb 2023,108,0,20,Strategy-RPG
Out of the Park Baseball 22,—,82.11%,Mar 2021,"2,801",35,"2,008",Strategy-RPG
BOOK OF HOURS,$24.99,82.10%,Aug 2023,"27,298",247,"2,892",Strategy-RPG
Prison Notes,$9.99,82.05%,Jan 2025,205,0,15,Strategy-RPG
Angel Made,$9.99,82.04%,May 2021,133,0,5,Strategy-RPG
Rogue Tactics,$4.99,82.04%,Aug 2025,125,0,11,Strategy-RPG
Stirring Abyss,$24.99,82.00%,Oct 2020,"5,064",0,98,Strategy-RPG
Age of Fear: The Undead King,$4.99,81.98%,Nov 2016,"3,764",0,40,Strategy-RPG
Grim Pastures,$3.99,81.97%,Aug 2025,284,0,20,Strategy-RPG
Scrapping Simulator,$12.99,81.95%,Dec 2020,272,1,14,Strategy-RPG
The Magister,$2.99,81.88%,Sep 2021,"1,711",0,26,Strategy-RPG
Jupiter Hell Classic DEMODemo,Free,81.86%,Sep 2024,—,0,15,Strategy-RPG
Age of Wonders 4: Expansion Pass 2DLC,—,81.85%,Oct 2024,—,—,—,Strategy-RPG
Spear Song,$14.99,81.84%,Oct 2024,"2,189",13,69,Strategy-RPG
Decisive Campaigns: Ardennes Offensive,$39.99,81.83%,Feb 2022,"1,598",6,33,Strategy-RPG
The Great Villainess: Strategy of Lily,$23.99,81.79%,Jul 2025,"10,433",46,"1,465",Strategy-RPG
Little Hearts,$12.99,81.78%,Dec 2022,358,0,48,Strategy-RPG
Brigandine The Legend of Runersia,$19.99,81.73%,May 2022,"12,243",32,"1,547",Strategy-RPG
MudBlood Prologue,Free,81.71%,Jul 2025,"2,051",75,105,Strategy-RPG
灵墟,$5.49,81.69%,Apr 2023,"5,236",6,430,Strategy-RPG
Vagrus - The Riven Realms,$29.99,81.66%,Oct 2021,"24,332",61,694,Strategy-RPG
Vagrus - The Riven Realms Sunfire and MoonshadowDLC,$19.99,81.66%,Nov 2023,—,—,—,Strategy-RPG
Inkulinati,$24.99,81.59%,Feb 2024,"20,832",11,240,Strategy-RPG
Chaos Entropy,$11.00,81.55%,Oct 2024,425,1,43,Strategy-RPG
非常魔王(Beelzebub),$4.99,81.50%,Sep 2020,332,0,10,Strategy-RPG
Rise Of The White Sun - 白日升,$12.49,81.49%,Sep 2023,"17,130",5,263,Strategy-RPG
The Clockworker,$1.99,81.48%,Dec 2021,65,0,4,Strategy-RPG
Dawn Awaits,$1.99,81.48%,Mar 2025,21,0,20,Strategy-RPG
