Name,Price,Rating,Release,Follows,Online,Peak,Genre
My Sweet! Housemate,$4.99,89.84%,Aug 2024,505,0,15,Interactive-Fiction
Cabernet,$19.99,89.83%,Feb 2025,"10,798",49,643,Interactive-Fiction
One Dreamer: Prologue,Free,89.83%,May 2020,"1,918",0,45,Interactive-Fiction
Road 96 🛣️,$19.96,89.79%,Aug 2021,"57,823",91,"2,289",Interactive-Fiction
Little Misfortune,$19.99,89.77%,Sep 2019,"26,876",41,750,Interactive-Fiction
Hana no No ni Saku Utakata no,$29.99,89.75%,Apr 2022,"2,556",2,238,Interactive-Fiction
我打不过漂亮的她们,$8.79,89.73%,Sep 2025,"8,065",18,"7,299",Interactive-Fiction
Mutazione,$7.99,89.67%,Sep 2019,"6,880",6,49,Interactive-Fiction
Critters for Sale,$9.99,89.67%,Jun 2021,"3,480",0,58,Interactive-Fiction
Draw,Free,89.65%,Oct 2023,466,2,38,Interactive-Fiction
Sumire,$5.99,89.64%,May 2021,"2,667",0,409,Interactive-Fiction
Ken Follett's The Pillars of the Earth,$1.99,89.63%,Aug 2017,"37,648",14,476,Interactive-Fiction
The Confession,$1.99,89.63%,May 2020,575,0,12,Interactive-Fiction
Mr. Rainer's Solve-It Service,$5.99,89.62%,Feb 2022,733,0,79,Interactive-Fiction
Ye Guild Clerk!,Free,89.60%,Oct 2025,321,3,37,Interactive-Fiction
代号三国：龙起 DemoDemo,Free,89.59%,Oct 2025,—,1,175,Interactive-Fiction
VOCÊ É UM DEFUNTO MECÂNICO,Free,89.54%,Jan 2022,301,0,10,Interactive-Fiction
Fallen Hero: Retribution,$11.99,89.53%,Feb 2023,"1,331",5,379,Interactive-Fiction
Kindergarten 3,$19.99,89.52%,Jun 2025,"9,503",21,"2,778",Interactive-Fiction
Love is All Around 2 DemoDemo,Free,89.52%,Jun 2025,—,0,721,Interactive-Fiction
Donut County,$3.89,89.44%,Aug 2018,"21,215",38,636,Interactive-Fiction
The Heroes Around Me,$6.99,89.43%,Jun 2024,"3,898",0,118,Interactive-Fiction
再见断刀,$9.99,89.41%,Feb 2025,"2,008",6,223,Interactive-Fiction
Midnight Ramen,$11.99,89.41%,Jul 2024,"1,415",2,100,Interactive-Fiction
despelote,$14.99,89.37%,May 2025,"3,192",4,30,Interactive-Fiction
you're just imagining it,Free,89.37%,Nov 2024,210,0,12,Interactive-Fiction
PRODUCER 2021,$9.99,89.36%,Nov 2022,473,0,10,Interactive-Fiction
真夜的居所 - Chanye's Home,$6.99,89.36%,Dec 2023,242,0,18,Interactive-Fiction
Invincible Presents: Atom Eve,$9.99,89.35%,Nov 2023,"2,985",1,98,Interactive-Fiction
Ignited in Cavern,$1.99,89.32%,Apr 2024,708,2,103,Interactive-Fiction
The Operator,$9.79,89.31%,Jul 2024,"14,771",19,"1,343",Interactive-Fiction
夏末白夜,$5.99,89.27%,Jan 2025,606,0,141,Interactive-Fiction
Durka Simulator,Free,89.26%,Jan 2021,"1,157",19,98,Interactive-Fiction
Clover Day's Plus,$34.99,89.25%,Aug 2023,"3,353",12,186,Interactive-Fiction
Crown Gambit,$17.99,89.25%,Jun 2025,"2,269",5,87,Interactive-Fiction
QUIET DAN,$1.99,89.24%,May 2025,664,1,97,Interactive-Fiction
HOW WE KNOW WE'RE ALIVE,Free,89.23%,May 2023,421,2,21,Interactive-Fiction
HackHub: Free Trial,Free,89.20%,Nov 2024,"2,004",7,"2,693",Interactive-Fiction
Heart of the Woods,$14.99,89.16%,Feb 2019,"5,174",2,67,Interactive-Fiction
Game of Fate 2 : A Century's Promise DemoDemo,Free,89.15%,Dec 2024,—,0,205,Interactive-Fiction
Friendly Fire,Free,89.14%,Apr 2020,978,0,46,Interactive-Fiction
Trapped with Jester,Free,89.13%,Oct 2022,"1,859",0,34,Interactive-Fiction
Detective Hayseed - The Cloning Madness,$14.99,89.13%,Dec 2023,879,4,154,Interactive-Fiction
ghostpia Season One,$19.99,89.12%,Aug 2023,"3,406",0,32,Interactive-Fiction
Mr. Saitou,$11.99,89.09%,Mar 2023,"3,821",0,61,Interactive-Fiction
1 to 1 humanoid edible toys,$7.99,89.09%,Aug 2024,"3,765",2,697,Interactive-Fiction
and Roger,$4.99,89.09%,Jul 2025,"1,033",5,68,Interactive-Fiction
s.p.l.i.t,$2.99,89.04%,Jul 2025,"4,104",11,363,Interactive-Fiction
Knell of St. Godhrkar,Free,89.01%,Dec 2021,"8,356",3,260,Interactive-Fiction
Mosaique Neko Waifus 5,$5.99,89.00%,Oct 2022,"5,334",3,138,Interactive-Fiction
"The Thief, the Witch, the Toad, and the Mushroom.",Free,89.00%,Mar 2024,185,0,5,Interactive-Fiction
A Plague Tale: Requiem,$24.49,88.99%,Oct 2022,"69,993",222,"4,927",Interactive-Fiction
Frog Detective 1: The Haunted Island,$4.99,88.99%,Nov 2018,"2,807",1,42,Interactive-Fiction
Garage: Bad Dream Adventure,$19.90,88.98%,Jul 2022,"4,736",0,98,Interactive-Fiction
Elroy and the Aliens,$12.59,88.98%,Apr 2025,"2,535",13,144,Interactive-Fiction
Prince of Suburbia - Part 1,Free,88.97%,Dec 2023,"20,453",67,901,Interactive-Fiction
Rainy Season,$3.99,88.97%,May 2020,"2,974",0,57,Interactive-Fiction
Hatsuyuki Sakura,$29.99,88.96%,Dec 2024,"2,350",2,264,Interactive-Fiction
Survive or Thrive,$1.99,88.94%,Sep 2020,190,0,6,Interactive-Fiction
SEASON: A letter to the future,$24.99,88.92%,Jan 2023,"22,714",4,461,Interactive-Fiction
Fallen Hero: Rebirth,$6.99,88.89%,Mar 2018,770,6,196,Interactive-Fiction
Analogue: A Hate Story,$9.99,88.88%,Apr 2012,"5,199",0,285,Interactive-Fiction
Speed Dating for Ghosts,$6.99,88.83%,Feb 2018,"1,388",0,66,Interactive-Fiction
WHITE ALBUM: Memories like Falling Snow,$12.49,88.81%,Aug 2023,"6,766",8,159,Interactive-Fiction
Kulebra and the Souls of Limbo,$19.99,88.81%,May 2025,"1,211",3,37,Interactive-Fiction
Citizen Sleeper 2: Starward Vector,$24.99,88.78%,Jan 2025,"16,923",31,"1,327",Interactive-Fiction
Ballshit,$7.99,88.76%,Oct 2025,493,0,121,Interactive-Fiction
Bewitching Sinners,$17.99,88.74%,May 2024,"2,297",5,80,Interactive-Fiction
The Horrorscope,$1.99,88.73%,Mar 2020,402,0,18,Interactive-Fiction
College Kings - The Complete Season,Free,88.72%,Mar 2021,"24,849",65,"2,116",Interactive-Fiction
活字引擎Application,$13.99,88.72%,Sep 2022,"1,116",2,77,Interactive-Fiction
Haruka Ao no Hanayome ni,$29.99,88.70%,Aug 2024,"1,372",0,96,Interactive-Fiction
THE ART OF FAR AWAYDLC,$7.99,88.70%,Mar 2022,—,—,—,Interactive-Fiction
Venba,$4.94,88.66%,Jul 2023,"8,680",9,204,Interactive-Fiction
Wayhaven Chronicles: Book Two,$8.99,88.64%,May 2020,458,1,444,Interactive-Fiction
Many Nights a Whisper,$2.99,88.62%,Apr 2025,837,0,21,Interactive-Fiction
Bear's Restaurant,$12.99,88.59%,Oct 2021,"1,830",0,24,Interactive-Fiction
KARMA: The Dark World,$20.23,88.57%,Mar 2025,"18,139",11,"1,558",Interactive-Fiction
求闻编年史 ～ Gensokyo Recollection,Free,88.57%,Aug 2022,477,0,30,Interactive-Fiction
Cabin Fever,$9.99,88.56%,Jul 2021,"2,515",0,70,Interactive-Fiction
Hymer 2000,$4.99,88.56%,Nov 2025,915,14,214,Interactive-Fiction
slime feet,Free,88.55%,Mar 2025,205,0,7,Interactive-Fiction
Slay the Princess - Supporters PackDLC,$9.99,88.55%,Oct 2023,—,—,—,Interactive-Fiction
Trials of Innocence,$16.99,88.54%,Mar 2025,"2,187",9,320,Interactive-Fiction
Conquer the world,$12.99,88.53%,Jul 2025,"3,914",7,"3,136",Interactive-Fiction
Crimson Gray,$9.99,88.53%,Jul 2017,"1,650",0,157,Interactive-Fiction
Pocket Mirror ~ GoldenerTraum,$19.99,88.52%,May 2023,"9,453",9,281,Interactive-Fiction
Dinocop,$14.99,88.52%,Nov 2025,"2,392",43,312,Interactive-Fiction
Creepy Redneck Dinosaur Mansion 3,$19.99,88.48%,Apr 2025,"1,052",0,91,Interactive-Fiction
Waning Flowers of a World Eternal - The Rainbow Appears After Flowering Rain,$19.99,88.46%,Sep 2025,"1,653",0,101,Interactive-Fiction
Dinocop DemoDemo,Free,88.45%,Oct 2024,—,1,43,Interactive-Fiction
Stray Gods: The Roleplaying Musical,$29.99,88.41%,Aug 2023,"21,287",13,772,Interactive-Fiction
Why do you love me?,$0.99,88.41%,Feb 2024,211,0,7,Interactive-Fiction
妹居物语 DemoDemo,Free,88.41%,Oct 2025,—,28,328,Interactive-Fiction
Summer's Gone - Season 1,$14.99,88.40%,May 2024,"6,624",13,372,Interactive-Fiction
Fledgling Manor,$11.75,88.34%,Dec 2024,391,0,17,Interactive-Fiction
"Don't FOOL ME, Beauties! DemoDemo",Free,88.33%,May 2025,—,3,36,Interactive-Fiction
The Excavation of Hob's Barrow,$14.99,88.31%,Sep 2022,"6,159",16,247,Interactive-Fiction
GIRLS MADE PUDDING,$9.99,88.31%,Apr 2025,"3,114",0,135,Interactive-Fiction
Lingua Fleur: Lily,$4.99,88.29%,Mar 2019,"1,434",0,19,Interactive-Fiction
Gerda: A Flame in Winter,$5.20,88.28%,Sep 2022,"3,955",4,59,Interactive-Fiction
Henchman Story,$2.99,88.25%,Oct 2021,"1,020",2,57,Interactive-Fiction
Rewrite+,$49.99,88.24%,Dec 2021,"4,874",10,107,Interactive-Fiction
You Will (Not) Remain,Free,88.24%,Jan 2022,"2,013",1,137,Interactive-Fiction
Chihiro Himukai Always Walks Away,$3.99,88.24%,Jul 2021,"1,517",0,12,Interactive-Fiction
Old Skies,$15.99,88.22%,Apr 2025,"4,619",8,271,Interactive-Fiction
Disturbed,Free,88.22%,Oct 2016,"2,937",1,110,Interactive-Fiction
Sacred Fire: A Role Playing Game,$18.99,88.20%,Oct 2021,"8,242",7,83,Interactive-Fiction
Hello Love: 18 Again,$19.99,88.18%,Jan 2025,"8,959",14,"5,368",Interactive-Fiction
Mr. Rightaway,Free,88.18%,Dec 2024,375,1,74,Interactive-Fiction
Orwell: Keeping an Eye On You,$2.49,88.17%,Oct 2016,"40,355",28,"154,375",Interactive-Fiction
The Star Named EOS,$14.99,88.15%,Jul 2024,"4,602",2,88,Interactive-Fiction
Mycopsychosys: Remastered,$4.99,88.06%,Aug 2025,535,3,16,Interactive-Fiction
Cape Hideous,$5.99,88.06%,Oct 2024,191,0,4,Interactive-Fiction
Imitosis,Free,88.06%,Jun 2024,154,0,5,Interactive-Fiction
My Therapy,Free,88.05%,Aug 2022,646,0,27,Interactive-Fiction
Beauties and the Stranded DemoDemo,Free,88.05%,Sep 2025,—,1,42,Interactive-Fiction
Lacuna – A Sci-Fi Noir Adventure,$3.19,88.04%,May 2021,"8,396",8,218,Interactive-Fiction
Mind Diver,$14.39,88.04%,Sep 2025,"1,797",6,61,Interactive-Fiction
NOeSIS Ⅱ-人间无常「正式版」,$2.99,88.02%,Feb 2023,"1,460",0,17,Interactive-Fiction
Aonatsu Line,$34.99,88.01%,Dec 2022,"4,048",0,415,Interactive-Fiction
Five Hearts Under One Roof,$19.99,87.97%,Oct 2024,"33,092",154,"1,767",Interactive-Fiction
Uncover the Smoking Gun,$19.99,87.95%,Jun 2024,"1,317",0,78,Interactive-Fiction
Graveyard Girls,Free,87.95%,Sep 2022,285,0,8,Interactive-Fiction
The Dearest Person,Free,87.95%,Jun 2024,246,0,21,Interactive-Fiction
Astrologaster,$9.99,87.92%,May 2019,"1,956",1,32,Interactive-Fiction
TET,Free,87.92%,Jan 2023,153,0,5,Interactive-Fiction
羽翼的祈愿 - Feather Of Praying,$1.99,87.91%,Jun 2018,"1,525",1,42,Interactive-Fiction
