Name,Price,Rating,Release,Follows,Online,Peak,Genre
Talented,$3.99,87.34%,Dec 2024,"3,463",29,"1,097",Action-Roguelike
Godrop,$8.99,87.34%,Apr 2024,708,0,61,Action-Roguelike
Going Under,$19.99,87.32%,Sep 2020,"12,539",9,568,Action-Roguelike
They Don't Sleep,$2.99,87.32%,Sep 2022,799,0,28,Action-Roguelike
Voids Vigil,$4.99,87.30%,Mar 2025,919,5,95,Action-Roguelike
Hyperhell,Free,87.30%,Apr 2023,141,0,12,Action-Roguelike
Mellstroy Survivor,—,87.30%,Jul 2025,45,0,60,Action-Roguelike
Froguelike,$2.99,87.26%,Jan 2024,420,0,26,Action-Roguelike
GUNFIELD,$3.99,87.26%,Nov 2024,418,1,22,Action-Roguelike
Knights Within,$17.99,87.24%,May 2024,"3,364",0,46,Action-Roguelike
Apocalypse Party&20 Minutes Till Dawn Free Thanking DLCDLC,Free,87.23%,Dec 2023,—,—,—,Action-Roguelike
Flamebreak,$9.99,87.22%,Mar 2016,"2,286",0,298,Action-Roguelike
Duck Paradox,$9.99,87.22%,Oct 2024,757,0,48,Action-Roguelike
Rogue Glitch Ultra,$11.99,87.19%,Mar 2021,"2,567",5,258,Action-Roguelike
Space Beast Terror Fright,$14.99,87.18%,Jun 2022,"10,230",0,149,Action-Roguelike
CleanFall,$19.99,87.17%,Aug 2025,"3,203",2,209,Action-Roguelike
Windblown,$24.99,87.16%,Oct 2024,"66,126",175,"10,179",Action-Roguelike
30XX,$19.99,87.16%,Aug 2023,"16,398",29,768,Action-Roguelike
Hell Maiden DemoDemo,Free,87.13%,Oct 2025,—,11,326,Action-Roguelike
Legend of the Outlaw Mage,Free,87.10%,Feb 2022,719,0,28,Action-Roguelike
Six-Ear Macaque: Awakening,$6.99,87.10%,Mar 2025,85,0,164,Action-Roguelike
Monstrum,$17.99,87.05%,May 2015,"16,405",15,244,Action-Roguelike
Oblivion Override,$10.43,87.04%,Jan 2024,"12,535",3,"1,195",Action-Roguelike
CardVenture:JustAHead！DemoDemo,Free,87.00%,Jun 2025,—,0,135,Action-Roguelike
Earl vs. the Mutants,$2.99,86.98%,Jul 2024,"1,589",0,37,Action-Roguelike
Antipaint,$7.99,86.98%,Mar 2024,961,1,67,Action-Roguelike
"FROM ASHES, BLOOM",Free,86.95%,Mar 2024,490,1,103,Action-Roguelike
Maniac,$4.99,86.92%,Mar 2024,"7,481",5,724,Action-Roguelike
Goobies,$5.99,86.92%,Jul 2023,"2,698",21,"1,025",Action-Roguelike
Million Depth,$16.99,86.90%,Nov 2025,"5,070",46,589,Action-Roguelike
InKing,Free,86.89%,Dec 2024,294,0,14,Action-Roguelike
Clock Rogue,$4.99,86.87%,Nov 2024,319,0,46,Action-Roguelike
Galactic Glitch: Prologue,Free,86.85%,May 2023,808,1,471,Action-Roguelike
Hand of Fate,$19.99,86.84%,Feb 2015,"71,622",0,"2,178",Action-Roguelike
SanctuaryRPG: Black Edition,$7.99,86.83%,Feb 2015,"7,323",0,455,Action-Roguelike
Ruins Seeker,$11.99,86.83%,May 2020,"6,431",1,260,Action-Roguelike
Star Fire: Eternal Cycle,$16.99,86.79%,Sep 2025,"4,678",29,"1,740",Action-Roguelike
Primordialis,$19.99,86.78%,Jul 2025,"5,689",81,304,Action-Roguelike
Children of Morta,$21.99,86.71%,Sep 2019,"99,112",276,"4,381",Action-Roguelike
Stellar Witch,Free,86.65%,Jul 2025,157,0,17,Action-Roguelike
Fracturefront,$8.99,86.61%,Nov 2025,632,0,29,Action-Roguelike
Conquest Dark,$7.49,86.60%,Apr 2025,"16,355",552,"6,605",Action-Roguelike
Hollow Survivors: Prologue,Free,86.60%,Jul 2024,"1,541",1,451,Action-Roguelike
Genome Guardian,$10.22,86.58%,May 2024,"1,618",5,262,Action-Roguelike
VR Sailing,$7.99,86.54%,Oct 2024,250,0,4,Action-Roguelike
AshenForest,$6.99,86.50%,Jan 2020,765,0,25,Action-Roguelike
Beat Invaders,$9.99,86.50%,Mar 2022,571,0,23,Action-Roguelike
Immortal Redneck,$5.98,86.46%,Apr 2017,"14,258",13,590,Action-Roguelike
The DeadLine,Free,86.45%,Jul 2025,338,3,33,Action-Roguelike
Wedding Witch,$3.24,86.43%,Nov 2023,"15,533",17,"1,464",Action-Roguelike
Vampire Hunters,$14.99,86.42%,Oct 2024,"8,237",22,"1,242",Action-Roguelike
Lost Potato,$2.99,86.42%,Aug 2020,645,0,18,Action-Roguelike
Fuzz Dungeon,$1.99,86.42%,Jun 2021,277,0,5,Action-Roguelike
Noobs Want to Live,$4.99,86.39%,Feb 2023,"9,940",7,"8,622",Action-Roguelike
Boris and the Dark Survival,—,86.38%,Feb 2020,"5,638",3,686,Action-Roguelike
Boosted Survivors,$0.99,86.37%,Aug 2024,135,0,138,Action-Roguelike
CRYO,$14.99,86.36%,Oct 2025,"1,320",20,122,Action-Roguelike
