Name,Price,Rating,Release,Follows,Online,Peak,Genre
DSS war party,Free,81.66%,Jun 2024,402,0,18,City-Builder
Under Par Golf Architect DemoDemo,Free,81.66%,Nov 2025,—,13,95,City-Builder
Bulwark: Falconeer Chronicles,$19.23,81.65%,Mar 2024,"24,084",17,831,City-Builder
The Promised Land,$6.99,81.65%,Jul 2012,"1,226",5,225,City-Builder
Magazine Mogul,$8.99,81.65%,Sep 2022,249,0,22,City-Builder
"Cities: Skylines - Carols, Candles and CandyDLC",Free,81.65%,Dec 2017,—,—,—,City-Builder
Ni no Kuni™ II: Revenant Kingdom,$59.99,81.64%,Mar 2018,"110,759",74,"10,805",City-Builder
Town Keeper,$8.99,81.63%,Sep 2024,480,0,37,City-Builder
东方：平野孤鸿 建筑外观扩展包（二）DLC,Free,81.63%,Dec 2024,—,—,—,City-Builder
Skyline Urban Story,$6.99,81.61%,Jun 2025,964,0,120,City-Builder
Roman Triumph: Survival City Builder,$24.99,81.59%,Sep 2025,"18,461",25,575,City-Builder
Territory: Farming and Warfare,$13.49,81.59%,Jan 2023,"4,961",13,262,City-Builder
Rogue Hex,$19.99,81.59%,Aug 2025,"2,424",7,147,City-Builder
Pool Slide Story,$5.82,81.52%,Jul 2022,907,1,129,City-Builder
Jurassic World Evolution 2: Park Managers' Collection PackDLC,$3.99,81.52%,May 2024,—,—,—,City-Builder
Neongarten DemoDemo,Free,81.47%,Feb 2025,—,0,27,City-Builder
City Bus Manager - E-Bus & Green EnergyDLC,$6.69,81.47%,Dec 2023,—,—,—,City-Builder
Chaotic Airport Construction Manager,$7.99,81.44%,Sep 2020,"1,133",0,90,City-Builder
Tile Cities 2,$2.99,81.42%,Dec 2024,457,0,23,City-Builder
Reefland,$4.99,81.40%,Oct 2022,630,0,22,City-Builder
The Colonists,$24.99,81.37%,Oct 2018,"19,962",26,723,City-Builder
Pocket League Story,$8.99,81.37%,Aug 2022,"1,018",4,243,City-Builder
Airport CEO - SupersonicDLC,Free,81.33%,Mar 2021,—,—,—,City-Builder
Paragon Pioneers 2,$5.99,81.29%,Mar 2024,321,6,50,City-Builder
Deck of Haunts,$19.99,81.28%,May 2025,"8,906",38,599,City-Builder
Fantasy Forest,$4.78,81.25%,Nov 2025,72,1,21,City-Builder
Transport Fever,$29.99,81.23%,Nov 2016,"82,016",122,"12,615",City-Builder
Airport CEO,$24.99,81.21%,Mar 2021,"36,419",233,"2,745",City-Builder
The Succession of Changing Kings,$9.99,81.20%,Feb 2025,"1,943",2,42,City-Builder
Oddsparks: An Automation Adventure,$29.99,81.14%,May 2025,"25,272",72,"2,024",City-Builder
Le Château,$4.99,81.11%,Mar 2024,178,0,4,City-Builder
Drill Deal: Borehole (Alpha),Free,81.08%,Aug 2020,"2,279",0,148,City-Builder
Pioneers of Pagonia,$34.99,81.07%,Dec 2023,"77,774",209,"6,478",City-Builder
Crypt Keeper,$9.99,81.03%,Jul 2025,100,0,5,City-Builder
Sumerians,$16.99,81.01%,Oct 2023,"8,267",4,158,City-Builder
SuperTaxCity,$9.99,81.00%,Jan 2025,763,9,546,City-Builder
Biomisland,Free,81.00%,Oct 2022,165,0,33,City-Builder
Tiny Kingdom DemoDemo,Free,81.00%,Jul 2024,—,1,79,City-Builder
Mini Settlers,$12.99,80.96%,May 2025,"8,840",8,544,City-Builder
Life Below DemoDemo,Free,80.95%,Jun 2025,—,0,52,City-Builder
Heard of the Story?,$19.99,80.92%,Sep 2023,"1,244",0,8,City-Builder
WAGON,$10.99,80.92%,Apr 2025,853,0,21,City-Builder
refarm,$3.99,80.91%,Nov 2024,728,2,171,City-Builder
Castle Craft,$19.98,80.89%,Apr 2025,"13,224",10,347,City-Builder
Train Frontier Classic,$9.99,80.88%,Dec 2017,"1,488",0,33,City-Builder
Dream Park Story,$10.99,80.86%,Jun 2023,711,2,59,City-Builder
Cities: Skylines - After DarkDLC,$14.99,80.85%,Sep 2015,—,—,—,City-Builder
Goblin Camp,$19.99,80.84%,Sep 2024,"3,695",0,47,City-Builder
Two Point Museum: Explorer Upgrade PackDLC,$11.99,80.83%,Mar 2025,—,—,—,City-Builder
Soul Link,$5.99,80.79%,May 2024,279,0,6,City-Builder
Gunma's Ambition -You and me are Gunma- Reiwa 2nd national census edition,$3.99,80.79%,Jul 2025,66,0,13,City-Builder
Nekokami: Internship - The Prologue Adventure,Free,80.77%,Feb 2024,397,0,42,City-Builder
Manor Lords - ArtbookDLC,$3.24,80.76%,Apr 2024,—,—,—,City-Builder
RimWorld - RoyaltyDLC,$16.99,80.75%,Feb 2020,—,—,—,City-Builder
Railway Empire,$5.99,80.67%,Jan 2018,"70,370",252,"5,446",City-Builder
STATIONflow,$17.99,80.65%,Apr 2020,"4,231",2,306,City-Builder
Little Big Workshop,$19.99,80.63%,Oct 2019,"24,404",53,"2,774",City-Builder
Planet Coaster: Ghostbusters™DLC,—,80.59%,Jun 2019,—,—,—,City-Builder
RAILGRADE,$9.89,80.58%,Oct 2023,"19,592",65,899,City-Builder
Technotopia,$4.99,80.58%,Oct 2024,"2,991",3,140,City-Builder
Sapiens,$24.99,80.56%,Jul 2022,"41,645",46,"1,826",City-Builder
Deity Empires,$24.99,80.56%,Sep 2018,"2,862",11,82,City-Builder
Frack the World,$2.24,80.54%,Mar 2023,190,0,8,City-Builder
Flocking Hell,$9.99,80.53%,Mar 2025,340,0,24,City-Builder
SC2KRenderApplication,Free,80.51%,Feb 2021,183,0,9,City-Builder
Here Comes The Swarm - DemoDemo,Free,80.51%,Aug 2025,—,4,43,City-Builder
Cafeteria Nipponica,$8.99,80.50%,Jul 2022,"1,128",4,285,City-Builder
Train Simulator: West Highland Line Extension Route Add-OnDLC,$19.99,80.47%,Oct 2014,—,—,—,City-Builder
Let Them Trade,$17.99,80.44%,Jul 2025,"12,827",59,"1,440",City-Builder
clickyland,$4.99,80.44%,Jun 2024,"2,716",2,319,City-Builder
Mini City: Mayhem,$5.99,80.44%,Feb 2025,762,0,37,City-Builder
RimWorld - IdeologyDLC,$16.99,80.42%,Jul 2021,—,—,—,City-Builder
SimCity™ 3000 Unlimited,$2.49,80.40%,Mar 2024,"3,658",77,525,City-Builder
Teeny Tiny Town,$6.99,80.36%,Jul 2024,375,6,22,City-Builder
House of Legacy,$14.99,80.33%,May 2025,"23,998",169,"4,973",City-Builder
Odd Realm,$19.99,80.33%,Aug 2024,"14,016",2,245,City-Builder
Surviving Mars,—,80.32%,Mar 2018,"148,481",626,"23,744",City-Builder
Super Dungeon Maker,$19.99,80.32%,May 2023,"4,786",0,68,City-Builder
SteamWorld Build,$24.99,80.30%,Dec 2023,"28,290",25,"3,108",City-Builder
Smalland: Survive the Wilds,$34.99,80.18%,Feb 2024,"123,251",97,"12,741",City-Builder
Cossacks 3,$6.79,80.18%,Sep 2016,"67,214","1,305","5,797",City-Builder
Loca Deserta: Odesa,$3.99,80.16%,Nov 2023,362,0,16,City-Builder
An Elaborate History of Chess DemoDemo,Free,80.09%,Feb 2025,—,0,31,City-Builder
FlowScape,$14.99,80.08%,Aug 2019,"22,623",0,379,City-Builder
The Guild II Renaissance,$9.99,80.06%,Jul 2010,"14,426",46,"1,249",City-Builder
Becastled,$19.99,80.03%,Oct 2025,"51,777",119,"1,507",City-Builder
Of Life and Land,$24.99,80.03%,May 2025,"12,842",5,244,City-Builder
Life Makeover,Free,80.03%,Nov 2023,"3,881",160,449,City-Builder
Reshaping Mars,$9.88,80.01%,Mar 2023,"8,387",4,642,City-Builder
Construction Simulator 2015,$14.99,80.00%,Nov 2014,"40,228",30,"1,824",City-Builder
City Limits,$4.99,80.00%,Aug 2022,85,0,4,City-Builder
SimCity™ 4 Deluxe Edition,$4.99,79.91%,Sep 2003,"32,560",416,"5,206",City-Builder
Pixel Colony,$4.99,79.89%,Oct 2023,269,0,10,City-Builder
Against the Storm - NightwatchersDLC,$11.99,79.89%,Jul 2025,—,—,—,City-Builder
AColony,$19.99,79.86%,Jan 2023,"2,342",2,84,City-Builder
These Doomed Isles: The First God,—,79.83%,May 2023,"1,652",0,410,City-Builder
AUTARKIS,$4.99,79.83%,Sep 2025,549,0,8,City-Builder
Tinytown,$2.00,79.83%,Apr 2024,476,1,7,City-Builder
Myths and Legends,$17.99,79.83%,Dec 2024,200,0,5,City-Builder
Planet Zoo: Asia Animal PackDLC,$9.99,79.83%,Jun 2025,—,—,—,City-Builder
Anno 1800,$59.99,79.82%,Apr 2019,"160,541","3,931","25,302",City-Builder
Dice Kingdoms,$14.99,79.82%,Apr 2024,"5,451",17,254,City-Builder
Cities: Skylines - Mass TransitDLC,$12.99,79.81%,May 2017,—,—,—,City-Builder
Another Brick in The Mall,$16.99,79.77%,Apr 2020,"24,142",24,910,City-Builder
Heian City Story,$7.46,79.75%,Mar 2025,"1,031",5,252,City-Builder
Blacksmith Master,$13.99,79.73%,May 2025,"29,354",286,"3,715",City-Builder
Storm Tale,$1.99,79.73%,Jul 2019,122,4,13,City-Builder
Cubetory,$14.99,79.71%,Nov 2025,569,12,23,City-Builder
我就是建-I just build,$4.99,79.71%,Apr 2025,137,0,8,City-Builder
Desktop Town,$6.99,79.71%,Nov 2025,104,0,8,City-Builder
Islantiles DemoDemo,Free,79.71%,Nov 2025,—,5,18,City-Builder
Exodus Borealis,$19.99,79.68%,Nov 2021,"2,335",2,64,City-Builder
Buggos 2,$19.99,79.67%,Sep 2025,"2,905",40,686,City-Builder
pyramida,$2.99,79.66%,Aug 2020,"1,700",4,96,City-Builder
Blockbuster Inc. - Prologue,—,79.64%,Feb 2024,745,0,35,City-Builder
Outside the Window,$1.09,79.58%,Sep 2022,302,0,6,City-Builder
虎狼入侵（Monster Sect）- 山门与幻境DLC,$1.99,79.58%,Oct 2024,—,—,—,City-Builder
Berserk B.I.T.S,$6.29,79.56%,Nov 2025,"3,166",740,"1,246",City-Builder
Frostpunk Digital ArtbookDLC,Free,79.54%,Aug 2019,—,—,—,City-Builder
Imperium Romanum Gold Edition,$9.99,79.51%,Oct 2008,"2,119",11,219,City-Builder
3 Days War,Free,79.45%,Apr 2023,649,2,130,City-Builder
Settlemoon,$14.99,79.42%,Aug 2023,"1,716",1,141,City-Builder
Bellwright,$29.99,79.41%,Apr 2024,"150,302","1,440","15,263",City-Builder
DSS 2: War Industry,$15.99,79.39%,Oct 2025,"3,403",4,138,City-Builder
Hot Springs Story,$8.99,79.39%,Mar 2022,"1,499",3,87,City-Builder
HexaScape: Cyber Defense,$14.99,79.39%,Jan 2025,286,0,11,City-Builder
Lost Lands DemoDemo,Free,79.39%,May 2025,—,0,6,City-Builder
Medieval StartUp DemoDemo,Free,79.39%,Aug 2025,—,1,22,City-Builder
Norland,$19.49,79.36%,Jul 2024,"108,612",414,"11,866",City-Builder
Production Line : Car factory simulation,$24.99,79.35%,Mar 2019,"33,232",13,631,City-Builder
Mars Attracts DemoDemo,Free,79.34%,Mar 2025,—,0,114,City-Builder
Otok,$4.99,79.32%,Jul 2023,190,0,3,City-Builder
Infection Free Zone - Supporter PackDLC,$9.99,79.32%,Oct 2025,—,—,—,City-Builder
东方：平野孤鸿 数字豪华版升级包DLC,$1.99,79.32%,Nov 2024,—,—,—,City-Builder
Worshippers of Cthulhu,$24.99,79.31%,May 2025,"34,964",24,"1,131",City-Builder
ContractVille,$9.88,79.29%,May 2025,"23,368",253,"1,943",City-Builder
Marble Age: Remastered,$2.49,79.26%,Nov 2020,"1,409",10,87,City-Builder
FortressCraft : Chapter 1,$9.99,79.23%,Apr 2021,433,1,8,City-Builder
Teku,Free,79.23%,Nov 2023,103,0,31,City-Builder
Desynced,$29.99,79.20%,Aug 2023,"37,444",69,"2,714",City-Builder
Anno 1404 - History Edition,$4.49,79.20%,Jun 2020,"15,415",634,"1,177",City-Builder
Zoo Park Story,$8.99,79.20%,Oct 2023,808,4,84,City-Builder
Noble Fates,$24.99,79.18%,Dec 2021,"26,540",18,"1,139",City-Builder
Forest Camp Story,$8.99,79.18%,Nov 2022,"1,280",0,112,City-Builder
Construction Simulator,$34.99,79.14%,Sep 2022,"61,257",611,"17,365",City-Builder
Children of the Nile: Enhanced Edition,$7.99,79.13%,Jul 2008,"2,567",2,40,City-Builder
Village Tale,$5.99,79.12%,Jul 2025,"1,884",11,686,City-Builder
Loafing Town,$6.99,79.09%,Nov 2025,"1,332",684,"2,286",City-Builder
The Settlers® : Heritage of Kings - History Edition,$5.99,79.07%,Jan 2019,"4,015",55,189,City-Builder
Desk Garden,$2.99,79.07%,Jun 2025,941,36,"1,062",City-Builder
Two Point Museum: Fantasy FindsDLC,$6.39,79.06%,Jul 2025,—,—,—,City-Builder
Life is Paradise,$10.99,79.05%,Jun 2022,404,0,11,City-Builder
Outcity DemoDemo,Free,79.05%,Sep 2025,—,0,8,City-Builder
Check Inn DemoDemo,Free,79.05%,May 2024,—,0,45,City-Builder
WW2 Rebuilder: Germany Prologue,Free,79.04%,Jul 2022,"3,347",1,360,City-Builder
Seekers of Eclipse,$10.99,79.04%,Jun 2025,448,0,8,City-Builder
Sky Tale,$5.99,79.04%,Nov 2021,138,0,5,City-Builder
Doodle Factory,$5.99,79.04%,May 2024,129,0,11,City-Builder
Kingdom Two Crowns: Archon's Royal WardrobeDLC,$2.99,79.04%,Oct 2024,—,—,—,City-Builder
Story of Animal Sprite,$8.99,79.03%,May 2023,276,3,39,City-Builder
"Dungeons 4 - The Good, the Bad and the EvilDLC",$14.99,79.01%,Aug 2024,—,—,—,City-Builder
Wild Park Manager,$8.99,78.99%,Jun 2023,288,2,19,City-Builder
House Builder: First Job,Free,78.96%,Jul 2021,"2,339",0,181,City-Builder
Check Inn,$7.19,78.95%,Oct 2025,800,17,151,City-Builder
Portobugia,$7.99,78.94%,Aug 2024,"1,085",0,65,City-Builder
Celestial Empire: Prologue,Free,78.92%,Sep 2025,"3,670",19,349,City-Builder
Trappist,$14.99,78.91%,Mar 2024,"1,520",0,26,City-Builder
Jurassic World Evolution 2: Deluxe Upgrade PackDLC,$6.29,78.89%,Nov 2021,—,—,—,City-Builder
Tristia:legacy,$59.99,78.84%,Jan 2023,"1,507",0,38,City-Builder
Gladiator Guild Manager,$14.99,78.83%,Jun 2024,"23,607",26,"3,335",City-Builder
Alien Horizon (Preview Alpha),Free,78.79%,Jan 2024,"1,904",5,73,City-Builder
Microcivilization,$17.99,78.78%,Nov 2023,"21,233",41,"2,380",City-Builder
Laysara: Summit Kingdom,$24.99,78.77%,Apr 2024,"38,508",12,958,City-Builder
Oh! Edo Towns,$8.99,78.76%,Sep 2022,653,0,40,City-Builder
Citizens: Far Lands - Prologue,Free,78.75%,Mar 2023,"1,188",0,145,City-Builder
ShantyTown DemoDemo,Free,78.75%,May 2025,—,0,16,City-Builder
Kingdom Two Crowns: Regent's Royal WardrobeDLC,$2.99,78.75%,Oct 2024,—,—,—,City-Builder
Million to One Hero,—,78.74%,Jul 2019,354,0,7,City-Builder
The Universim,$29.99,78.70%,Jan 2024,"192,899",68,"2,825",City-Builder
The First Mine,$4.99,78.69%,Oct 2025,96,0,5,City-Builder
Xon,$4.99,78.69%,May 2023,38,0,12,City-Builder
Double Trouble,$2.99,78.69%,Sep 2022,32,1,5,City-Builder
Bubblegum Galaxy DemoDemo,Free,78.69%,Jun 2023,—,0,30,City-Builder
Townsmen VR,$24.79,78.65%,Mar 2022,"5,251",2,51,City-Builder
Hexagod,$7.99,78.65%,Mar 2025,579,0,16,City-Builder
Dream House Days DX,$8.99,78.60%,Mar 2022,"1,794",4,87,City-Builder
Diorama Worlds,Free,78.60%,Jun 2017,529,0,4,City-Builder
Block Tower: Prologue,Free,78.60%,May 2023,170,0,22,City-Builder
Scarecropia,$9.99,78.57%,Jan 2025,623,0,35,City-Builder
Primitive Society Simulator,$15.99,78.55%,Feb 2024,"16,126",17,651,City-Builder
Iron Village,$5.59,78.55%,Mar 2025,575,0,12,City-Builder
Citadelum,$24.99,78.50%,Oct 2024,"17,039",44,836,City-Builder
Cities: Skylines - Green CitiesDLC,$12.99,78.49%,Oct 2017,—,—,—,City-Builder
Dragon Spot: Cozy Sandbox,$5.99,78.48%,Sep 2025,445,0,9,City-Builder
Let's School - Water Towns Furniture PackDLC,$3.99,78.48%,Apr 2024,—,—,—,City-Builder
Cardboard Town,$19.99,78.45%,Aug 2023,"10,891",13,480,City-Builder
Marble Age,$1.49,78.45%,Mar 2015,"5,061",0,336,City-Builder
Critter Cove DemoDemo,Free,78.44%,May 2024,—,4,195,City-Builder
Death Crown DemoDemo,Free,78.44%,Aug 2024,—,0,6,City-Builder
Infection Free Zone,$24.99,78.43%,Apr 2024,"164,437",699,"19,380",City-Builder
Workers & Resources: Soviet Republic - SoundtrackMusic,$3.49,78.38%,Mar 2019,—,—,—,City-Builder
Final Resistance,$3.99,78.37%,Nov 2023,161,0,10,City-Builder
Wool at the Gates,$6.99,78.36%,May 2025,"1,056",3,40,City-Builder
Kairobotica,$8.99,78.34%,Jan 2023,363,0,21,City-Builder
Thriving City: Song,$18.99,78.32%,May 2024,"26,072",55,"3,766",City-Builder
Pompeii: The Legacy,$19.99,78.31%,Sep 2025,"5,566",13,131,City-Builder
PicoTrains,$1.99,78.30%,Apr 2024,43,0,3,City-Builder
CivIdle - Supporter PackDLC,$4.99,78.30%,Apr 2024,—,—,—,City-Builder
Cultures - 8th Wonder of the World,$0.74,78.27%,Mar 2015,"1,295",11,45,City-Builder
Empires of the Undergrowth - Exploding AntsDLC,$3.99,78.23%,Mar 2025,—,—,—,City-Builder
Train Simulator: CR400AF Loco Add-OnDLC,$12.91,78.21%,Apr 2025,—,—,—,City-Builder
Last Resort Island,$8.99,78.20%,Jun 2018,517,0,16,City-Builder
Grow: Song of the Evertree,$7.49,78.15%,Nov 2021,"18,616",30,958,City-Builder
Tranquil Isle,$4.99,78.13%,Apr 2025,834,1,18,City-Builder
Power Network Tycoon,$14.99,78.11%,Feb 2024,325,0,6,City-Builder
异族再起扩展包（Monster Sect Part 2）- 山门与幻境TheLostVillageDLC,$1.99,78.11%,Jan 2025,—,—,—,City-Builder
Overcrowd: A Commute 'Em Up,$19.99,78.03%,Oct 2020,"18,155",4,808,City-Builder
Tinytopia,$9.99,78.02%,Aug 2021,"3,702",1,170,City-Builder
Blueprint Tycoon,$2.99,77.99%,May 2016,"9,596",1,978,City-Builder
Cultures - Northland,$0.74,77.99%,Mar 2015,"1,774",12,972,City-Builder
Holyday City: Reloaded,Free,77.97%,Dec 2017,"2,154",54,"1,813",City-Builder
Path to Prosperity,$14.99,77.92%,Sep 2020,684,0,8,City-Builder
RimWorld - AnomalyDLC,$22.49,77.89%,Apr 2024,—,—,—,City-Builder
Planetbase,$14.99,77.88%,Oct 2015,"109,739",222,"6,670",City-Builder
Welcome To Everdell,$14.99,77.87%,Jun 2024,280,1,7,City-Builder
Proto Garden,$14.99,77.87%,Dec 2024,223,0,8,City-Builder
Woodland Empire,$4.99,77.87%,Oct 2022,207,0,8,City-Builder
First Days of Atlantis,$9.99,77.87%,Jul 2021,108,0,3,City-Builder
"Don't Drop The Wall, Jack!",$4.99,77.87%,Nov 2024,45,0,4,City-Builder
Attack On Ghosts,$1.99,77.87%,Aug 2025,31,0,3,City-Builder
Greenfeet Haven DemoDemo,Free,77.87%,Mar 2025,—,0,10,City-Builder
Primordial Empire DemoDemo,Free,77.87%,Apr 2025,—,1,56,City-Builder
ZEPHON - Supporter UpgradeDLC,$19.99,77.87%,Nov 2024,—,—,—,City-Builder
Simutrans - Pak192.ComicDLC,Free,77.87%,May 2016,—,—,—,City-Builder
Time To Morp: First Contact,—,77.85%,Jan 2024,382,0,17,City-Builder
Judgment: Apocalypse Survival Simulation,$11.99,77.82%,May 2018,"60,424",21,"1,277",City-Builder
Luckitown,$4.99,77.79%,Jan 2022,934,0,66,City-Builder
Age of Wonders: Planetfall,$29.99,77.78%,Aug 2019,"73,617",138,"10,462",City-Builder
Hell Architect: Prologue,Free,77.77%,Jun 2021,"4,710",1,366,City-Builder
Tales of Lagoona,$7.99,77.77%,May 2011,43,0,7,City-Builder
"The people of Sea, Sun & Salt DemoDemo",Free,77.77%,Oct 2025,—,0,24,City-Builder
Loco Shortline Operations,$16.99,77.72%,Dec 2021,527,0,28,City-Builder
双雄风流传（Romantic Emperor）,$2.99,77.72%,Apr 2025,316,0,25,City-Builder
Imagine Earth,$24.99,77.69%,May 2021,"41,798",5,327,City-Builder
KingSim,$9.99,77.68%,May 2020,"1,770",2,121,City-Builder
Hazeron Starship,$19.99,77.65%,Dec 2023,690,0,31,City-Builder
Paragon Pioneers,$3.99,77.65%,Sep 2022,297,1,51,City-Builder
Glittermitten Grove,$9.99,77.62%,Dec 2016,"2,010",0,391,City-Builder
CrafTAE,$7.99,77.62%,Jul 2025,107,0,11,City-Builder
The Ember Guardian: First FlamesDemo,Free,77.62%,Apr 2025,—,1,41,City-Builder
Old World - The Sacred and The ProfaneDLC,$3.74,77.62%,Jan 2023,—,—,—,City-Builder
Jurassic World Evolution 2: Camp Cretaceous Dinosaur PackDLC,$4.99,77.58%,Mar 2022,—,—,—,City-Builder
GRIDROAD,$9.99,77.56%,Dec 2024,"2,057",9,244,City-Builder
PyramidValley: Reborn,Free,77.45%,Jul 2025,192,108,143,City-Builder
Burger Bistro Story,$8.99,77.44%,Jan 2023,"1,350",2,228,City-Builder
Purrplate DemoDemo,Free,77.43%,Sep 2025,—,0,65,City-Builder
Hot Springs Story 2,$8.99,77.42%,Dec 2022,790,5,96,City-Builder
Oik 4,$0.99,77.41%,Jun 2018,292,0,25,City-Builder
Kingdom Two Crowns: Decennial Royal WardrobeDLC,$2.99,77.41%,Oct 2025,—,—,—,City-Builder
Scaling Up DemoDemo,Free,77.41%,Feb 2025,—,0,9,City-Builder
Simutrans - Pak128.BritainDLC,Free,77.41%,May 2016,—,—,—,City-Builder
Kings of Cratia,$4.99,77.40%,Aug 2025,64,0,5,City-Builder
The Tenants,$19.99,77.38%,Mar 2021,"46,022",107,"4,583",City-Builder
Anno 1701 History Edition,$4.99,77.38%,Apr 2024,"1,724",126,160,City-Builder
Laundry & Supermarket Simulator,$9.99,77.36%,May 2025,"1,000",5,90,City-Builder
Against the Storm - Keepers of the StoneDLC,$9.74,77.36%,Sep 2024,—,—,—,City-Builder
Next Run,$9.99,77.34%,Nov 2025,722,8,47,City-Builder
Paleon,$9.99,77.33%,Oct 2023,"4,106",3,41,City-Builder
BoomTown! Deluxe,$0.49,77.30%,Oct 2016,611,0,"2,680",City-Builder
Infinite Borders: Three Kingdoms DemoDemo,Free,77.23%,Jun 2025,—,2,552,City-Builder
Founders' Fortune,$21.99,77.22%,Dec 2020,"23,252",21,863,City-Builder
High Sea Saga DX,$8.99,77.22%,Aug 2023,"2,411",36,"1,146",City-Builder
Tlatoani: Aztec Cities DemoDemo,Free,77.22%,Apr 2024,"1,355",0,25,City-Builder
Havendock,$14.86,77.19%,Apr 2025,"23,099",32,"1,701",City-Builder
帝国烽烟,Free,77.18%,Jan 2025,54,5,20,City-Builder
The Unexpected Quest Prologue,Free,77.12%,Oct 2020,694,0,16,City-Builder
Workers & Resources: Soviet Republic - BiomesDLC,$6.99,77.11%,Jun 2024,—,—,—,City-Builder
Catizens,$17.77,77.08%,Nov 2024,"4,871",2,93,City-Builder
Power to the People,$14.99,77.07%,Feb 2022,"7,175",4,342,City-Builder
IXION,$34.99,77.06%,Dec 2022,"106,160",244,"17,189",City-Builder
Amusement Park Simulator,$3.99,77.06%,Aug 2024,141,0,12,City-Builder
Tlatoani: Aztec Cities,$13.99,77.03%,Oct 2024,"4,864",3,105,City-Builder
Tropico 5,$19.99,77.00%,May 2014,"47,916",133,"13,483",City-Builder
Royal Lord - 王权领主 DemoDemo,Free,77.00%,Jun 2025,—,0,10,City-Builder
Spires of Morosith: Gossamer Sundered DemoDemo,Free,77.00%,May 2025,—,0,6,City-Builder
My Train Arrives,$4.99,76.99%,Sep 2019,910,0,21,City-Builder
Hearthlands,$11.19,76.98%,Apr 2017,"7,660",1,382,City-Builder
Block Tower TD 2: Prologue,Free,76.97%,Jul 2024,89,0,12,City-Builder
Rise to Ruins - The Living Soundtrack!Music,$2.99,76.97%,Oct 2014,—,—,—,City-Builder
Settlements Rising,$11.39,76.96%,Jan 2025,"8,287",20,436,City-Builder
Ancestors Legacy,$6.12,76.95%,May 2018,"74,085",59,"4,940",City-Builder
BalanCity,$7.99,76.94%,Sep 2016,"1,566",2,289,City-Builder
FolkOrigin,$5.99,76.92%,Jul 2025,404,0,3,City-Builder
Cubetory DemoDemo,Free,76.92%,Mar 2025,—,2,37,City-Builder
Stella Pastoris,$7.99,76.90%,Oct 2022,271,0,4,City-Builder
OrbHand,$2.99,76.90%,Apr 2025,72,0,3,City-Builder
My Little World,$2.49,76.90%,Aug 2024,69,0,3,City-Builder
Rescue Team: Mineral of Miracles,$6.99,76.90%,Sep 2023,59,3,34,City-Builder
Aleprok,$5.99,76.90%,Mar 2025,49,0,10,City-Builder
Belts of Iron DemoDemo,Free,76.90%,Sep 2025,—,1,56,City-Builder
CastleOn DemoDemo,Free,76.90%,Jul 2025,—,0,7,City-Builder
Train Simulator: Santa Fe Super Fleet GP60MDLC,$13.99,76.90%,Sep 2024,—,—,—,City-Builder
Train Simulator: Union Pacific GP50 Loco Add-OnDLC,$4.99,76.90%,Sep 2014,—,—,—,City-Builder
SimAirport,$24.99,76.88%,Feb 2020,"38,428",47,"1,071",City-Builder
Dolmenjord - Viking Islands,$2.99,76.85%,Nov 2022,527,0,46,City-Builder
HEXAROMA: Village Builder,$4.99,76.82%,Mar 2025,695,0,23,City-Builder
Tales of the Orient: The Rising Sun,$1.99,76.82%,Feb 2015,392,0,"1,739",City-Builder
Tribe: Primitive Builder,$18.52,76.81%,Oct 2023,"18,462",3,719,City-Builder
Time to Morp,$17.40,76.75%,Mar 2025,"3,425",5,107,City-Builder
Synergy,$12.49,76.73%,Apr 2025,"26,408",105,368,City-Builder
Pocket Academy,$8.99,76.73%,Jun 2022,"1,390",1,173,City-Builder
九州：立志,$8.99,76.73%,Nov 2024,"1,316",6,249,City-Builder
Technicity: Prologue,Free,76.62%,Aug 2022,"1,088",2,64,City-Builder
Jurassic World Evolution 3: Badlands SetDLC,$4.99,76.61%,Oct 2025,—,—,—,City-Builder
Kubifaktorium,$19.99,76.58%,Jul 2019,"22,797",10,284,City-Builder
Spacefolk City,$19.99,76.58%,Nov 2021,182,0,3,City-Builder
Children of the Nile: Alexandria,$2.49,76.53%,Aug 2008,806,2,31,City-Builder
Voxel Tycoon,$24.99,76.51%,Apr 2021,"29,047",19,"1,728",City-Builder
InfraSpace,$8.49,76.50%,Sep 2023,"19,195",58,620,City-Builder
MiniMap Kingdom,$2.98,76.48%,Aug 2023,915,0,7,City-Builder
Jurassic World Evolution 2: Dominion Biosyn ExpansionDLC,$7.99,76.47%,Jun 2022,—,—,—,City-Builder
Realms of Madness DemoDemo,Free,76.45%,Jan 2025,—,0,19,City-Builder
Neongarten,$6.99,76.44%,Apr 2025,"1,018",2,33,City-Builder
Flooded,$12.99,76.43%,Apr 2023,"3,370",1,74,City-Builder
Farm Manager 2021,$19.99,76.41%,May 2021,"26,707",46,"3,227",City-Builder
Station Manager,$8.99,76.40%,Mar 2022,"1,695",4,107,City-Builder
New Cycle,$29.99,76.37%,Jan 2024,"67,532",98,"3,782",City-Builder
Old World - Wonders and DynastiesDLC,$14.99,76.35%,Jan 2024,—,—,—,City-Builder
River Town Factory: Prologue,Free,76.34%,Mar 2024,821,0,191,City-Builder
Everyone Fights,Free,76.34%,Feb 2025,93,0,6,City-Builder
Settle and Battle: New Empires,$6.99,76.34%,Jan 2025,65,0,9,City-Builder
Rescue Team: Ancient Guardian,$6.99,76.34%,Oct 2024,44,3,37,City-Builder
