Name,Price,Rating,Release,Follows,Online,Peak,Genre
Reus 2 - Supporter PackDLC,$6.39,73.26%,May 2024,—,—,—,God-Game
StarRaver,Free,73.26%,May 2023,25,0,3,God-Game
Marble World: Winter PackDLC,$4.99,73.26%,Dec 2022,—,—,—,God-Game
DarkCoating,$0.99,73.26%,Aug 2021,13,0,2,God-Game
How Much Items - Fishes,$59.99,73.19%,Mar 2025,22,0,1,God-Game
Your Island -KIMI NO SIMA-,$12.99,73.19%,Oct 2019,"1,680",3,65,God-Game
Populous™,$2.49,73.08%,Mar 2024,778,3,60,God-Game
Church Simulator,$3.99,73.02%,Aug 2025,413,2,29,God-Game
Warbox Sandbox,$6.99,72.96%,Jun 2022,"1,124",4,23,God-Game
Skyworld,$2.99,72.95%,Oct 2017,"5,599",0,55,God-Game
PHYSARUM: Slime Mold Simulator,$5.99,72.86%,Aug 2021,93,0,5,God-Game
Spirit Oath,$0.99,72.75%,Jun 2020,528,0,7,God-Game
Ecosystem,$19.99,72.72%,Nov 2024,"14,342",2,158,God-Game
Extinction Day DemoDemo,Free,72.49%,Jul 2025,—,3,164,God-Game
Epoch of Guardians,$11.99,72.48%,Jan 2025,386,0,72,God-Game
The Organized Capy God,$4.99,72.42%,Aug 2025,49,0,5,God-Game
Into The Sky,$4.99,72.42%,Sep 2023,271,0,3,God-Game
Tuin,$4.99,72.42%,Aug 2022,483,0,46,God-Game
Sinking Simulator: Legacy,$0.99,72.35%,May 2023,249,0,9,God-Game
I Am Jesus Christ DemoDemo,Free,72.29%,Jul 2025,—,0,178,God-Game
War Of Castles,$4.99,72.22%,Aug 2024,96,0,3,God-Game
Doodle God,$1.49,72.22%,Sep 2015,"4,457",34,812,God-Game
CritterGarden,$9.99,72.21%,Jun 2025,310,0,16,God-Game
VINE,$14.99,72.21%,Jun 2023,206,0,8,God-Game
Weyrdlets - WDC Whale Warrior Accessory SetDLC,$2.99,72.17%,Feb 2025,—,—,—,God-Game
I'm Rich,$199.99,72.17%,Jan 2025,25,0,3,God-Game
Poison Lizard Paradise,$4.99,72.17%,Oct 2024,14,0,6,God-Game
DRIFTHUB,$0.99,72.17%,Jul 2023,21,0,3,God-Game
Grand Escape,Free,72.17%,Jun 2023,26,0,2,God-Game
"The Wandering Village: Artbook, Wallpapers and Goodies PackDLC",$35.98,72.17%,Sep 2022,—,—,—,God-Game
