Name,Price,Rating,Release,Follows,Online,Peak,Genre
Trash Goblin,$13.39,84.85%,May 2025,"10,466",103,396,Life-Sim
Echoes of the Plum Grove,$11.99,84.82%,Apr 2024,"17,115",113,"2,631",Life-Sim
Comfy Girl,$2.99,84.81%,Oct 2025,165,2,38,Life-Sim
Startopia,$6.99,84.80%,Jun 2001,"6,973",0,182,Life-Sim
Komorebi,$19.99,84.80%,Jul 2023,"1,544",1,132,Life-Sim
Unholy Heights,$3.99,84.78%,Aug 2013,"4,606",2,706,Life-Sim
Super Life (RPG),$9.99,84.74%,Jul 2019,"1,179",2,145,Life-Sim
Yogurt Commercial 3,$9.99,84.73%,May 2021,141,0,9,Life-Sim
Reigns,$2.99,84.69%,Aug 2016,"23,276",9,"1,612",Life-Sim
Locomoto,$24.99,84.69%,Apr 2025,"6,558",3,469,Life-Sim
Nekokami - The Human Restoration Project,$12.99,84.69%,Jun 2024,581,0,23,Life-Sim
Kairos'Light,Free,84.66%,May 2020,306,0,42,Life-Sim
The Pyraplex,$8.99,84.60%,Feb 2023,383,0,26,Life-Sim
Design and Conjure DemoDemo,Free,84.60%,Aug 2025,—,3,48,Life-Sim
My Little Life,$5.99,84.56%,Jan 2025,"5,921",48,"1,525",Life-Sim
Winkeltje: The Little Shop,$14.99,84.55%,Apr 2022,"15,149",11,940,Life-Sim
Growing Up,$14.99,84.55%,Oct 2021,"11,689",38,"1,587",Life-Sim
Palia,Free,84.51%,Mar 2024,"79,267","7,984","18,179",Life-Sim
[Chilla's Art] The Closing Shift | 閉店事件,$5.99,84.50%,Mar 2022,"8,728",6,278,Life-Sim
The Last Craftsman,$9.99,84.49%,Sep 2025,581,3,18,Life-Sim
Sonicomi,$34.99,84.41%,Jul 2016,"23,562",2,90,Life-Sim
Mega Mall Story 2,$5.75,84.40%,Mar 2023,623,1,67,Life-Sim
Snowkissed Romance,Free,84.40%,Jan 2025,537,0,9,Life-Sim
Sol,Free,84.40%,Nov 2024,151,0,11,Life-Sim
We Are OFK,$19.99,84.38%,Aug 2022,"3,331",0,36,Life-Sim
PANELKI,$0.79,84.36%,Mar 2022,"1,572",27,"1,806",Life-Sim
Cat Cafe Manager,$6.99,84.35%,Apr 2022,"9,699",27,582,Life-Sim
Animal Shelter,$19.99,84.34%,Mar 2022,"30,041",69,"1,750",Life-Sim
Pretty Sweet! Healing Guardian,$3.99,84.31%,Jun 2025,244,0,6,Life-Sim
Garland Boy,$6.99,84.31%,Jun 2025,243,0,21,Life-Sim
Store Wars: Multiplayer Shop Simulator,$12.99,84.27%,Nov 2025,757,14,91,Life-Sim
Repair this!,$4.89,84.25%,Apr 2024,"1,449",10,289,Life-Sim
Calico,$11.99,84.21%,Dec 2020,"11,749",11,399,Life-Sim
Waterpark Simulator DemoDemo,Free,84.18%,Jun 2025,—,83,587,Life-Sim
Locomoto DemoDemo,Free,84.18%,Feb 2025,—,1,126,Life-Sim
Booth: A Dystopian Adventure,$9.99,84.17%,Jul 2020,"1,804",0,53,Life-Sim
Save the Reactor,$4.99,84.16%,May 2022,726,0,20,Life-Sim
WolfQuest Anniversary - Hellroaring MountainDLC,$9.99,84.16%,Apr 2024,—,—,—,Life-Sim
House Party,$24.99,84.13%,Jul 2022,"131,927",163,"1,800",Life-Sim
Espresso Tycoon Prologue: Underwater,—,84.11%,Nov 2022,"3,113",0,323,Life-Sim
Before The Green Moon,$11.99,84.10%,Mar 2023,715,1,8,Life-Sim
Malware,$2.99,84.09%,Aug 2024,"2,234",0,465,Life-Sim
Veil of Dust: A Homesteading Game,$14.99,84.09%,Apr 2023,"1,088",0,14,Life-Sim
Diluvian Winds: Prologue,—,84.07%,Sep 2022,"2,058",0,283,Life-Sim
Fractured Blooms DemoDemo,Free,84.07%,Oct 2025,—,2,201,Life-Sim
"Horticular: Build a Garden, Attract Wildlife",$19.99,84.06%,Jul 2024,"4,584",8,292,Life-Sim
Alien Market Simulator,$12.99,84.06%,May 2025,997,3,90,Life-Sim
Chef RPG,$16.99,84.03%,Sep 2024,"40,641",127,"2,033",Life-Sim
Where the Heart is:  Season 1,$12.99,83.97%,Nov 2024,"2,883",11,233,Life-Sim
Little-Known Galaxy,$19.99,83.96%,May 2024,"7,701",12,650,Life-Sim
Figure Shop Simulator,$12.49,83.92%,Aug 2025,"1,218",14,186,Life-Sim
Daily life with my succubus boss,$9.99,83.90%,May 2023,"11,451",2,451,Life-Sim
Isekai Sex Boutique,$10.99,83.89%,Jun 2025,"10,205",16,712,Life-Sim
Wrap House Simulator🌯,$14.99,83.88%,May 2025,"7,234",250,"1,731",Life-Sim
The Home County,$11.89,83.84%,Sep 2025,767,7,18,Life-Sim
Cornucopia®,$24.99,83.82%,Jul 2023,"5,972",5,53,Life-Sim
Chinese Online Game,$6.99,83.75%,Jul 2024,"36,323",106,"12,301",Life-Sim
Potions: A Curious Tale,$19.99,83.75%,Mar 2024,"6,727",3,220,Life-Sim
Beyond Eden: Dear Edward,$34.99,83.74%,Dec 2020,441,0,72,Life-Sim
Out and About,$17.99,83.72%,Aug 2025,"10,061",13,261,Life-Sim
PLEASE STOP CRYING,$2.99,83.71%,Mar 2024,224,0,19,Life-Sim
Recycling Center Simulator,$9.79,83.65%,Oct 2024,"7,680",202,"2,132",Life-Sim
Birch Simulator,$0.49,83.64%,Nov 2023,141,1,3,Life-Sim
The Legend of Bear-Truck Trucker,$4.99,83.63%,Apr 2021,152,0,16,Life-Sim
Monkey Business,$0.99,83.63%,Apr 2023,61,0,5,Life-Sim
Magical Princess DemoDemo,Free,83.63%,Nov 2025,—,59,281,Life-Sim
New Day,Free,83.59%,Dec 2024,"1,904",486,573,Life-Sim
I've Fallen For You!,$7.99,83.58%,Oct 2024,"2,599",1,255,Life-Sim
Dungeon Village,$8.99,83.57%,Mar 2022,"3,558",4,415,Life-Sim
Mysteries Under Lake Ophelia,$4.99,83.54%,Dec 2021,555,0,18,Life-Sim
Tavern Talk Stories: Dreamwalker DemoDemo,Free,83.53%,Jul 2025,—,0,22,Life-Sim
KuloNiku: Bowl Up! DemoDemo,Free,83.53%,Jun 2025,—,2,82,Life-Sim
Twinkleby,$11.89,83.49%,Sep 2025,"2,116",20,124,Life-Sim
If only I could go home early,$3.99,83.49%,Apr 2023,473,0,19,Life-Sim
OHV,$24.99,83.45%,Dec 2024,"11,401",35,696,Life-Sim
True Nightmare - Roadside Сafe: PrologueDemo,Free,83.44%,Oct 2024,—,1,13,Life-Sim
Keyframes DemoDemo,Free,83.44%,Nov 2024,—,3,19,Life-Sim
SKY THE SCRAPER,$11.99,83.42%,Jul 2025,662,0,28,Life-Sim
Not Monday Cafe DemoDemo,Free,83.42%,Feb 2025,—,1,242,Life-Sim
Simpler Times,$9.99,83.41%,Jun 2024,"1,620",0,26,Life-Sim
Let's Ride! Silver Buckle Stables,$2.24,83.41%,Jan 2022,236,3,15,Life-Sim
Monster Loves You Too!,$11.99,83.40%,Dec 2023,277,2,6,Life-Sim
Ritual of Raven,$9.74,83.36%,Aug 2025,"4,736",10,216,Life-Sim
Pocket Stables,$8.99,83.36%,Sep 2022,"1,222",3,231,Life-Sim
Garlic Builder,$7.99,83.36%,Jan 2024,273,0,12,Life-Sim
Gas Station Simulator: Prologue - Early Days,Free,83.35%,Apr 2021,"13,548",11,459,Life-Sim
Cactus Simulator,$7.99,83.35%,Feb 2022,180,2,53,Life-Sim
This Grand Life 2,$17.99,83.34%,Aug 2025,"3,074",9,380,Life-Sim
I Am Future: Cozy Apocalypse Survival,$19.99,83.33%,Nov 2024,"31,393",78,"3,195",Life-Sim
I Hate My Waifu Streamer DemoDemo,Free,83.31%,Dec 2024,—,4,36,Life-Sim
功德木鱼,$1.99,83.27%,May 2024,174,3,18,Life-Sim
Arctic Motel Simulator,$17.99,83.26%,Feb 2025,"3,437",10,706,Life-Sim
NAGAISAN,$1.67,83.26%,Sep 2024,375,0,5,Life-Sim
On Your Tail,$19.99,83.25%,Dec 2024,"5,843",0,128,Life-Sim
Skating Rink Story,$8.99,83.24%,Jun 2025,283,4,113,Life-Sim
Zombie Graveyard Simulator,$14.99,83.22%,Jun 2025,"3,018",19,386,Life-Sim
場外人生,$2.98,83.21%,Aug 2019,"1,105",0,36,Life-Sim
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,$49.99,83.20%,Nov 2022,"9,292",4,573,Life-Sim
Isolated Room,$1.99,83.18%,Dec 2022,321,0,8,Life-Sim
Pets Hotel: Prologue,Free,83.15%,Jan 2023,"2,235",2,197,Life-Sim
diorama,$4.99,83.14%,Aug 2024,529,0,17,Life-Sim
Medieval Fantasy Survival Simulator 2: Gladiator Edition,$1.99,83.14%,Nov 2022,110,0,4,Life-Sim
Oceaneers DemoDemo,Free,83.14%,Sep 2025,—,6,92,Life-Sim
Packit List,$3.99,83.11%,Aug 2024,127,0,14,Life-Sim
Law School - Season 1,$12.99,83.07%,Jul 2025,"5,996",35,556,Life-Sim
Doll Grabber,$1.23,83.06%,Aug 2024,"2,538",0,107,Life-Sim
Room 301 NO.6,$3.99,83.02%,Sep 2022,"1,060",0,28,Life-Sim
Yard Sale Simulator,$14.99,83.02%,Nov 2023,187,10,15,Life-Sim
Medieval StartUp,$10.99,83.00%,Nov 2025,462,5,39,Life-Sim
Punk Juice,$14.99,83.00%,Aug 2025,218,0,7,Life-Sim
Balance 97.261/100,Free,82.97%,Jun 2023,229,0,17,Life-Sim
"You, Calligrapher",$6.99,82.95%,Oct 2021,511,0,9,Life-Sim
BORE DOME,$9.99,82.95%,May 2022,357,0,6,Life-Sim
Duck Life 4,$3.99,82.91%,Mar 2013,300,3,24,Life-Sim
Dungeon Dreams 2,$19.99,82.88%,Feb 2024,"1,583",8,76,Life-Sim
Tales of Autumn,$9.99,82.85%,Oct 2023,501,0,7,Life-Sim
and Roger DemoDemo,Free,82.85%,Jun 2025,—,0,8,Life-Sim
Wishful Journey:Love Across Time,$9.99,82.83%,Apr 2024,"1,715",1,176,Life-Sim
Coconut Simulator 2,$0.69,82.83%,Nov 2025,105,48,71,Life-Sim
Apartment Story,$7.00,82.80%,Sep 2024,352,0,14,Life-Sim
ORDER 13,$8.99,82.76%,Mar 2025,"6,308",14,339,Life-Sim
Lakeside Bar DemoDemo,Free,82.76%,May 2025,—,0,252,Life-Sim
Chocolate Factory Simulator: Prologue,Free,82.75%,Jul 2024,"3,195",0,436,Life-Sim
Angry Putin,$0.99,82.74%,Feb 2021,193,1,6,Life-Sim
Super Planet Life,$9.99,82.70%,Dec 2022,97,2,7,Life-Sim
Coral Island - Ocean Explorer Charity DLC PackDLC,—,82.70%,Sep 2023,—,—,—,Life-Sim
Balance 100,$1.49,82.69%,Jul 2023,364,0,21,Life-Sim
Vending Dokan!: Kozy Kiosk,$11.99,82.68%,Jun 2025,"1,724",3,104,Life-Sim
CyberRoomApplication,Free,82.68%,Nov 2024,78,0,94,Life-Sim
TOBOR,$14.99,82.67%,Nov 2023,576,0,8,Life-Sim
Vidiot Game,Free,82.67%,Aug 2020,184,0,13,Life-Sim
Time Bandit – Part 1: Appendages of the Machine,$9.99,82.63%,Jul 2023,425,0,7,Life-Sim
The Walking Trade DemoDemo,Free,82.61%,Oct 2025,—,6,188,Life-Sim
Saloon Simulator: Prologue,Free,82.58%,Jun 2024,"2,644",1,330,Life-Sim
Cozy Grove - New Neighbears DLCDLC,$6.99,82.56%,Apr 2022,—,—,—,Life-Sim
Angry Dad,$2.99,82.55%,Dec 2021,87,0,4,Life-Sim
Find the Letter H,$0.99,82.55%,Aug 2020,25,0,3,Life-Sim
Placid Plastic Duck Simulator - Digital Supporter DuckDLC,$3.99,82.55%,Dec 2023,—,—,—,Life-Sim
CosmoOdyssey 2: Comeback to origin,$3.99,82.53%,Feb 2023,303,0,3,Life-Sim
HELLMART DemoDemo,Free,82.53%,Oct 2025,—,38,276,Life-Sim
Vuntra City Environment DemoDemo,Free,82.53%,Mar 2025,—,0,21,Life-Sim
Komadori Inn DemoDemo,Free,82.53%,Nov 2024,—,11,90,Life-Sim
Summer in Mara Prologue,Free,82.49%,May 2020,"4,497",0,205,Life-Sim
Ultimate Theater Simulator,$12.99,82.48%,Oct 2025,"1,946",146,854,Life-Sim
Awkward Valley,Free,82.48%,Apr 2025,248,0,"1,078",Life-Sim
Winter Burrow,$19.99,82.45%,Nov 2025,"17,109",401,"1,297",Life-Sim
Dragon survival DemoDemo,Free,82.44%,Oct 2025,—,2,28,Life-Sim
Retail Company Simulator: Prologue,Free,82.43%,Jul 2024,"1,397",2,673,Life-Sim
Liquor Store Simulator,$9.99,82.42%,May 2025,"2,036",61,354,Life-Sim
Gabenwood 3: 99 Hidden Yen,$0.49,82.41%,Sep 2024,52,0,6,Life-Sim
Grand Prix Story,$8.99,82.39%,Oct 2022,980,1,233,Life-Sim
Chushpan Simulator,$2.99,82.37%,Feb 2024,"1,873",2,266,Life-Sim
Pocket Harvest,$3.23,82.37%,Jan 2023,711,2,68,Life-Sim
Seeds of Calamity,$11.86,82.36%,May 2025,"4,008",11,99,Life-Sim
Little Rocket Lab DemoDemo,Free,82.36%,Jun 2025,—,6,219,Life-Sim
《奇门遁甲》,$2.99,82.32%,Jan 2023,"2,186",1,137,Life-Sim
Cropia,$14.99,82.31%,Oct 2025,777,13,72,Life-Sim
Inhabit,$2.99,82.27%,Jan 2023,274,0,7,Life-Sim
Welcome to Free Will - Episode 2DLC,Free,82.25%,Dec 2021,—,—,—,Life-Sim
Every Day's Different,$9.99,82.22%,Feb 2022,414,0,9,Life-Sim
Urban Jungle DemoDemo,Free,82.19%,Feb 2024,—,1,79,Life-Sim
Shelter,$7.99,82.12%,Aug 2013,"10,238",1,308,Life-Sim
Rage Simulator,Free,82.12%,Jul 2024,109,0,8,Life-Sim
Bugaboo Pocket,$19.99,82.11%,Apr 2025,"3,768",6,237,Life-Sim
BOOK OF HOURS,$24.99,82.10%,Aug 2023,"27,298",238,"2,892",Life-Sim
AV Director Life!,$29.99,82.08%,Sep 2025,"13,939",81,"1,121",Life-Sim
V-Air Traffic Control,$6.99,82.04%,Jun 2023,228,0,5,Life-Sim
SimRail - The Railway Simulator,$34.99,82.03%,Dec 2024,"25,675",404,"2,379",Life-Sim
Card Shop Simulator Multiplayer,$11.99,82.01%,Jun 2025,"3,854",140,"2,330",Life-Sim
Shooting Range Simulator: Prologue,Free,82.01%,Mar 2025,381,5,30,Life-Sim
TV Studio Story,$6.29,82.00%,Mar 2024,615,2,120,Life-Sim
Art Shop Simulator,$12.99,82.00%,Mar 2025,604,1,35,Life-Sim
Kebab Chefs! - Restaurant Simulator,$17.99,81.99%,Jan 2024,"19,972",151,"5,162",Life-Sim
Hamster Playground,Free,81.97%,Jul 2024,"6,538",17,546,Life-Sim
CUCKOLD SIMULATOR: Coomer's DelightDLC,$0.99,81.97%,Dec 2021,—,—,—,Life-Sim
Cellveillance,$8.07,81.96%,Jun 2025,"3,126",6,"1,738",Life-Sim
Bakery Magnate: Beginning,Free,81.96%,Aug 2020,751,3,51,Life-Sim
Walk of Life,$19.99,81.95%,Oct 2025,"2,726",33,273,Life-Sim
ChopChop,$1.99,81.95%,Jan 2025,57,0,17,Life-Sim
Meet The Animals,$0.99,81.95%,Apr 2024,51,0,3,Life-Sim
Instants,$7.19,81.90%,Jun 2025,818,0,18,Life-Sim
Dungeon Village 2,$8.99,81.88%,May 2023,"3,700",37,923,Life-Sim
The Unlife of Gorlak,$9.99,81.86%,Jan 2025,198,0,5,Life-Sim
Easy Bubbles,$5.99,81.86%,Jun 2025,60,0,9,Life-Sim
Stardom,$4.99,81.85%,Mar 2022,717,2,159,Life-Sim
Supercar Collection Simulator,$12.99,81.83%,Sep 2025,"5,803",64,"1,387",Life-Sim
Espresso Tycoon,$19.99,81.80%,Jun 2023,"13,892",5,469,Life-Sim
Fishing Adventure,$4.99,81.80%,Nov 2019,"2,136",0,50,Life-Sim
Rock Star Life Simulator,$11.58,81.79%,Jan 2025,"2,094",2,187,Life-Sim
inZOI : Island GetawayDLC,Free,81.78%,Aug 2025,—,—,—,Life-Sim
Bloomtown: A Different Story,$24.99,81.76%,Sep 2024,"17,404",26,696,Life-Sim
Assenizator,$4.99,81.74%,Jul 2025,247,0,23,Life-Sim
Under Par Golf Architect DemoDemo,Free,81.66%,Nov 2025,—,13,95,Life-Sim
Magazine Mogul,$8.99,81.65%,Sep 2022,249,0,22,Life-Sim
Liquor Store Simulator: Prologue,Free,81.60%,Mar 2025,650,2,119,Life-Sim
Russian Village Simulator,$14.99,81.59%,Sep 2023,"1,935",4,233,Life-Sim
Max's Big Bust 2 - Max's Bigger Bust,$29.99,81.56%,Nov 2021,"1,148",0,19,Life-Sim
Bunkered with Femboy,$8.99,81.55%,Oct 2025,"1,678",20,261,Life-Sim
Pool Slide Story,$5.82,81.52%,Jul 2022,907,1,129,Life-Sim
Gym Simulator 24,$12.99,81.51%,Jul 2024,"5,985",15,597,Life-Sim
Weed Shop 2,$2.99,81.51%,Mar 2017,"3,175",0,422,Life-Sim
Shui's Odyssey,$4.99,81.51%,Dec 2024,400,0,11,Life-Sim
Mini Painter,$3.99,81.48%,Jul 2025,517,10,240,Life-Sim
"Quality Dreams, Reasonably Priced",$16.98,81.46%,Sep 2025,305,0,7,Life-Sim
Krai. Digital-poetry vol. 1,Free,81.46%,Jan 2022,271,0,17,Life-Sim
Behind the Horizon,$17.99,81.46%,Sep 2020,185,0,5,Life-Sim
Pixel Monk,$2.99,81.46%,Dec 2023,53,0,3,Life-Sim
Corner Shop: Nightshift DemoDemo,Free,81.46%,Jul 2025,—,0,36,Life-Sim
Aquarium Designer,$9.99,81.40%,Oct 2021,"8,181",1,219,Life-Sim
Grocery Store Simulator: Prologue,—,81.40%,May 2024,683,2,313,Life-Sim
Tavern Manager Simulator: Prologue,Free,81.40%,Jul 2024,587,2,65,Life-Sim
Motel Manager Simulator,$17.99,81.38%,Aug 2024,"5,832",42,"1,461",Life-Sim
Pocket League Story,$8.99,81.37%,Aug 2022,"1,018",4,243,Life-Sim
Closer the Distance,$19.99,81.31%,Aug 2024,"4,227",2,63,Life-Sim
Nature And Life - Drunk On Nectar,$14.99,81.30%,Mar 2025,"2,685",0,17,Life-Sim
Primal Hearts 2,$17.49,81.30%,Feb 2025,717,0,15,Life-Sim
Last Chance in Xollywood,Free,81.30%,Sep 2023,151,0,5,Life-Sim
Old Market Simulator: Prologue,Free,81.29%,Apr 2024,494,3,103,Life-Sim
Moonstone Island,$19.99,81.28%,Sep 2023,"46,633",186,"3,451",Life-Sim
Lemon Cake,$14.99,81.28%,Feb 2021,"6,474",4,218,Life-Sim
Kurone's Feelings ~Apprentice Witch of Starfall Village~,$14.99,81.28%,Jan 2024,"2,311",0,55,Life-Sim
My Supermarket,$14.99,81.26%,Dec 2024,"1,250",0,96,Life-Sim
Lucky Fish Bread,$11.99,81.25%,Feb 2022,77,0,6,Life-Sim
"Quality Dreams, Reasonably Priced [Demo]Demo",Free,81.25%,Jan 2025,—,0,5,Life-Sim
Rise of Gun,$12.99,81.23%,Mar 2024,"4,781",18,"1,098",Life-Sim
Clothing Store Simulator: Prologue,Free,81.22%,May 2024,"1,539",1,389,Life-Sim
Lawnmower Game: Next Generation,$4.99,81.20%,Jul 2020,"1,810",0,10,Life-Sim
Eastward - OctopiaDLC,$5.99,81.19%,Jan 2024,—,—,—,Life-Sim
Dooms Hair Salon,$9.99,81.16%,Mar 2025,256,0,44,Life-Sim
Fetish Locator Week One,$9.99,81.14%,Jul 2020,"18,107",14,634,Life-Sim
Trailer Park Tycoon: Raccoon Ranch,$11.70,81.14%,Sep 2025,"1,437",10,122,Life-Sim
Hypermarket Simulator,$14.99,81.14%,Aug 2025,"1,004",95,220,Life-Sim
SAELIG,$14.99,81.12%,Jul 2017,"17,773",13,247,Life-Sim
Strange Seed DemoDemo,Free,81.07%,Sep 2024,—,6,142,Life-Sim
SysAdmin Odyssey. Back to the office DemoDemo,Free,81.07%,Oct 2024,—,1,46,Life-Sim
Starstruck Vagabond,$24.99,81.06%,May 2024,"3,395",3,415,Life-Sim
Santhai,$12.99,81.02%,Jan 2022,789,0,106,Life-Sim
Pact Between Us,$6.99,81.01%,Jul 2025,"1,148",0,185,Life-Sim
Paleo Pines,$8.99,81.00%,Sep 2023,"21,936",129,"1,716",Life-Sim
Spirittea,$19.99,80.99%,Nov 2023,"12,065",12,616,Life-Sim
Pleasure Puzzle:Workshop 趣拼拼：拼图工坊,$0.49,80.98%,Nov 2018,870,0,15,Life-Sim
"Rolling Hills: Make Sushi, Make Friends",$10.49,80.96%,Jun 2024,"3,185",1,112,Life-Sim
Chef Life: A Restaurant Simulator,$29.99,80.95%,Feb 2023,"16,696",131,"1,341",Life-Sim
Katy and Bob: Safari Cafe,$2.49,80.93%,Oct 2017,193,0,"1,957",Life-Sim
Heard of the Story?,$19.99,80.92%,Sep 2023,"1,244",0,8,Life-Sim
Cheaphaven,$7.99,80.92%,Jul 2022,273,0,5,Life-Sim
CorpoNation: The Prologue,—,80.92%,Jun 2023,209,0,13,Life-Sim
Cinema Theater Tycoon DemoDemo,Free,80.92%,Jul 2025,—,0,15,Life-Sim
Cattle Country,$18.99,80.90%,May 2025,"5,513",21,273,Life-Sim
Sunrise's Order,$17.99,80.90%,May 2024,626,0,14,Life-Sim
Play Together - Hunter Cash's Hidden SafeDLC,$24.99,80.90%,Mar 2025,—,—,—,Life-Sim
I'm Pregnant at 16,Free,80.86%,Mar 2025,855,16,926,Life-Sim
Dream Park Story,$10.99,80.86%,Jun 2023,711,2,59,Life-Sim
Prison Escape Simulator: Dig Out,$5.99,80.84%,Jul 2025,"6,065",171,"2,056",Life-Sim
Alnico Smithery,$14.99,80.84%,Oct 2024,763,0,46,Life-Sim
Bizarre Mushroom Cycle Simulator,$1.99,80.83%,Aug 2023,164,0,29,Life-Sim
Two Point Museum: Explorer Upgrade PackDLC,$11.99,80.83%,Mar 2025,—,—,—,Life-Sim
"Ship, Inc.",$9.99,80.82%,Jun 2025,"5,092",67,"1,106",Life-Sim
Chonkers,$4.99,80.81%,Dec 2024,"1,394",127,612,Life-Sim
Skoof Simulator,$0.99,80.80%,Sep 2024,482,11,81,Life-Sim
Lakeside Bar,$4.49,80.79%,Jul 2025,"2,633",35,912,Life-Sim
Captain Bones: Prologue,Free,80.77%,Jul 2021,"2,555",1,90,Life-Sim
Nekokami: Internship - The Prologue Adventure,Free,80.77%,Feb 2024,397,0,42,Life-Sim
Little Lighthouse of Horror,$2.99,80.76%,Jan 2025,429,0,12,Life-Sim
Femboy Burgers,$19.99,80.75%,Oct 2023,980,1,18,Life-Sim
Emergency Cleanup Co.,$12.99,80.73%,Nov 2024,"1,083",15,55,Life-Sim
Lost in Blindness,$4.99,80.72%,May 2021,311,0,12,Life-Sim
Polar Penguin Post,$15.99,80.72%,Nov 2022,230,0,16,Life-Sim
Anonymous Hacker Simulator,$5.99,80.65%,Apr 2024,"9,708",21,"1,166",Life-Sim
Stick RPG 2: Director's Cut,$19.99,80.64%,Apr 2011,"3,363",2,195,Life-Sim
Bootstrap Island,$24.99,80.63%,Feb 2024,"6,830",13,60,Life-Sim
Trapper: Drug Dealing RPG,$19.99,80.63%,Apr 2022,293,21,30,Life-Sim
这个CEO我当定了！,$7.99,80.62%,Aug 2025,"1,232",1,333,Life-Sim
Gaucho and the Grassland DemoDemo,Free,80.62%,Jun 2023,—,0,108,Life-Sim
Workplace Rhapsody,$4.99,80.60%,Sep 2021,"16,006",1,525,Life-Sim
Zombie Graveyard Simulator - Prologue,Free,80.57%,Apr 2025,848,2,75,Life-Sim
Sapiens,$24.99,80.56%,Jul 2022,"41,645",42,"1,826",Life-Sim
Night Shift Nurses,$13.99,80.56%,Dec 2024,"14,221",10,621,Life-Sim
Tobacco Shop Simulator: Prologue,Free,80.55%,Nov 2024,"1,257",27,668,Life-Sim
Unforgettable: 4th Dimensional Bartending,$3.99,80.54%,Mar 2025,88,0,4,Life-Sim
Tabletop Game Shop Simulator DemoDemo,Free,80.54%,Aug 2025,—,16,"1,392",Life-Sim
Evergreen Tavern DemoDemo,Free,80.54%,Jun 2025,—,0,3,Life-Sim
Placebo Love,$8.99,80.51%,Sep 2021,250,0,6,Life-Sim
Minsgon Simulator DemoDemo,Free,80.51%,Oct 2025,—,0,14,Life-Sim
Cafeteria Nipponica,$8.99,80.50%,Jul 2022,"1,128",5,285,Life-Sim
Umami Grove,$19.99,80.48%,Apr 2025,920,0,14,Life-Sim
Megastore Simulator DemoDemo,Free,80.48%,Jul 2025,—,3,70,Life-Sim
City Garden Harvest DemoDemo,Free,80.48%,Dec 2024,—,0,12,Life-Sim
My Military Life,$4.99,80.47%,May 2021,127,0,30,Life-Sim
Ichigo's Study Sessions,$7.99,80.45%,Aug 2025,"1,611",0,60,Life-Sim
Tiny Life,$11.24,80.44%,May 2023,"4,976",5,84,Life-Sim
Sporting Goods Shop: Prologue,Free,80.43%,May 2025,"2,429",1,"1,152",Life-Sim
Hard Time III,$14.99,80.36%,Sep 2024,"2,782",8,203,Life-Sim
House of Legacy,$14.99,80.33%,May 2025,"23,998",174,"4,973",Life-Sim
Cats & Cups,$9.99,80.33%,Nov 2025,"1,710",54,331,Life-Sim
RE0: VTuber Life,$10.99,80.32%,Nov 2024,"1,473",0,145,Life-Sim
Living with temptation: American sunset,$9.99,80.31%,Jan 2025,"2,237",30,326,Life-Sim
Der Anzeigenhauptmeister,$2.99,80.30%,Apr 2024,195,0,16,Life-Sim
Funfair Billionaire,$5.99,80.30%,Apr 2025,98,1,12,Life-Sim
Alpine Lake DemoDemo,Free,80.29%,Aug 2024,—,0,17,Life-Sim
WOYO!!,$9.99,80.28%,Sep 2024,78,1,4,Life-Sim
Instants DemoDemo,Free,80.28%,Feb 2025,—,0,14,Life-Sim
Streamer Life Simulator 2,$6.69,80.27%,Jan 2025,"12,575",194,"6,703",Life-Sim
Paint Girl,$0.99,80.27%,Sep 2020,"3,906",0,132,Life-Sim
Vtuber Simulator : Vtuber模擬器,$1.99,80.25%,Aug 2021,"1,304",0,313,Life-Sim
Corner Kitchen Fast Food Simulator,$13.99,80.23%,Mar 2025,"2,011",11,492,Life-Sim
Galaxy Pass Station,$2.99,80.22%,Sep 2023,"1,513",4,60,Life-Sim
Primal Hearts,$17.49,80.19%,Feb 2025,"1,058",1,27,Life-Sim
Poop On 2020 Simulator,$1.99,80.19%,Nov 2020,84,0,3,Life-Sim
TABLE GAME END,$0.99,80.17%,Dec 2024,146,0,3,Life-Sim
Sunshine Love Chapter 1,$6.99,80.16%,Sep 2024,"2,181",8,153,Life-Sim
Fight School Simulator,$9.99,80.16%,Feb 2025,"1,362",1,37,Life-Sim
Self-Isolation,$4.99,80.16%,Dec 2020,402,0,23,Life-Sim
FISHERY,$19.99,80.11%,Sep 2019,"2,904",0,25,Life-Sim
Milling machine simulator,$19.99,80.10%,Feb 2022,"2,110",2,21,Life-Sim
Gaming Cafe Simulator,$9.09,80.09%,May 2025,"1,667",11,173,Life-Sim
Hardwork Simulator,$1.99,80.09%,Nov 2021,150,0,5,Life-Sim
Short Memories,Free,80.09%,Oct 2024,86,0,3,Life-Sim
Spooky Speakeasy,Free,80.08%,Dec 2020,149,0,7,Life-Sim
My Life as a Robot Vacuum,$2.24,80.07%,May 2025,40,0,3,Life-Sim
The Guild II Renaissance,$9.99,80.06%,Jul 2010,"14,426",45,"1,249",Life-Sim
Mr. Prepper: Prologue,Free,80.05%,Aug 2020,"18,745",3,"1,089",Life-Sim
Lhama Clicker Prologue,Free,80.05%,Jun 2023,98,1,21,Life-Sim
Supercar Collection Simulator: Prologue,Free,80.04%,Mar 2025,355,3,108,Life-Sim
Life Makeover,Free,80.03%,Nov 2023,"3,881",156,449,Life-Sim
